2023-04-07 13:36:03.839 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-dandelion-web-dev.yaml,WEB'}, BootstrapPropertySource {name='bootstrapProperties-dandelion-web.yaml,WEB'}, BootstrapPropertySource {name='bootstrapProperties-dandelion-web,WEB'}]
2023-04-08 10:18:01.129 [Sink: Unnamed (5/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Sink: Unnamed (5/6)#0 (4269ba88a6447ca5231d0680b725daef) [DEPLOYING].
2023-04-08 10:18:01.129 [flink-akka.actor.default-dispatcher-7] INFO  o.a.f.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 7f8555f0efcbeaad97129d80cab9c229.
2023-04-08 10:18:01.129 [flink-akka.actor.default-dispatcher-7] INFO  o.a.f.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 3ca670b5afdcf96997db386d7980d6d2.
2023-04-08 10:18:01.130 [flink-akka.actor.default-dispatcher-7] INFO  o.a.f.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 0f8c5cd546112dbd21a3618a92f00e3e.
2023-04-08 10:18:01.130 [flink-akka.actor.default-dispatcher-7] INFO  o.a.f.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 28cd33a7ce7a02dd5c9bdb426f35ddf4.
2023-04-08 10:18:01.130 [flink-akka.actor.default-dispatcher-7] INFO  o.a.f.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 296b9c167e77a3a3a3d6565798bcc6e2.
2023-04-08 10:18:01.129 [Sink: Unnamed (6/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (6/6)#0 (37c24ce3f05af0d436f3e99c037ca2d0) switched from CREATED to DEPLOYING.
2023-04-08 10:18:01.130 [Sink: Unnamed (6/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Sink: Unnamed (6/6)#0 (37c24ce3f05af0d436f3e99c037ca2d0) [DEPLOYING].
2023-04-08 10:18:01.130 [flink-akka.actor.default-dispatcher-7] INFO  o.a.f.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot a70f3bfa2e4fe34f72467e7a19cda6e3.
2023-04-08 10:18:01.160 [Sink: Unnamed (6/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@63b2b73a
2023-04-08 10:18:01.160 [Sink: Unnamed (6/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.160 [Sink: Unnamed (6/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.160 [Sink: Unnamed (4/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@3f4fca5f
2023-04-08 10:18:01.160 [Sink: Unnamed (4/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.160 [Sink: Unnamed (4/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.161 [Sink: Unnamed (5/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@295695e1
2023-04-08 10:18:01.161 [Sink: Unnamed (5/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.161 [Sink: Unnamed (5/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.161 [Flat Map (4/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@7fe4a9ab
2023-04-08 10:18:01.161 [Flat Map (4/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.161 [Flat Map (4/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.161 [Flat Map (6/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@42c66490
2023-04-08 10:18:01.161 [Flat Map (6/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.161 [Flat Map (6/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.167 [Flat Map (5/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@785abd98
2023-04-08 10:18:01.167 [Flat Map (5/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.167 [Flat Map (5/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.170 [Sink: Unnamed (6/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (6/6)#0 (37c24ce3f05af0d436f3e99c037ca2d0) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.171 [Flat Map (4/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (4/6)#0 (dd49a6c43838c8e19a68d71b775c8f11) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.171 [Sink: Unnamed (4/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (4/6)#0 (d973fff44e4ddb662037fab673efaf22) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.172 [Sink: Unnamed (5/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (5/6)#0 (4269ba88a6447ca5231d0680b725daef) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.172 [Flat Map (5/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (5/6)#0 (05c974383026848748b246c9811bbf9a) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.172 [Flat Map (6/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (6/6)#0 (80055a489591f63b5a80832fd59fea42) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.183 [Flat Map (2/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@6c37dda8
2023-04-08 10:18:01.184 [Flat Map (2/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.184 [Flat Map (2/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.185 [Flat Map (1/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@7cd14f1b
2023-04-08 10:18:01.185 [Flat Map (1/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.185 [Flat Map (1/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.186 [Flat Map (1/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (1/6)#0 (8a29bea80dcb1c8d0927359d7c849855) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.189 [Flat Map (2/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (2/6)#0 (5575a689d39f415d092f02d37cdb6eab) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.190 [Source: Custom Source -> Timestamps/Watermarks (1/1)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@527b635a
2023-04-08 10:18:01.191 [Source: Custom Source -> Timestamps/Watermarks (1/1)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.191 [Source: Custom Source -> Timestamps/Watermarks (1/1)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.191 [Flat Map (3/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@16b85de6
2023-04-08 10:18:01.191 [Flat Map (3/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.191 [Flat Map (3/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.191 [Flat Map (3/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (3/6)#0 (094b24e9cf0a4d06d3aa82573c099fa2) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.192 [Source: Custom Source -> Timestamps/Watermarks (1/1)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Source: Custom Source -> Timestamps/Watermarks (1/1)#0 (ba4885e061af9a412d4adf59243c5144) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.193 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Sink: Unnamed (6/6) (37c24ce3f05af0d436f3e99c037ca2d0) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.194 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (4/6) (dd49a6c43838c8e19a68d71b775c8f11) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.195 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Sink: Unnamed (4/6) (d973fff44e4ddb662037fab673efaf22) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.195 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Sink: Unnamed (5/6) (4269ba88a6447ca5231d0680b725daef) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.195 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (6/6) (80055a489591f63b5a80832fd59fea42) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.195 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (5/6) (05c974383026848748b246c9811bbf9a) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.203 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (1/6) (8a29bea80dcb1c8d0927359d7c849855) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.203 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (2/6) (5575a689d39f415d092f02d37cdb6eab) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.203 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (3/6) (094b24e9cf0a4d06d3aa82573c099fa2) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.204 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Source: Custom Source -> Timestamps/Watermarks (1/1) (ba4885e061af9a412d4adf59243c5144) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.219 [Sink: Unnamed (1/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (1/6)#0 (608eace0f9e0aea723a7a5d86d0b7b43) switched from CREATED to DEPLOYING.
2023-04-08 10:18:01.219 [Sink: Unnamed (1/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Sink: Unnamed (1/6)#0 (608eace0f9e0aea723a7a5d86d0b7b43) [DEPLOYING].
2023-04-08 10:18:01.221 [Sink: Unnamed (1/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@550d9162
2023-04-08 10:18:01.221 [Sink: Unnamed (1/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.222 [Sink: Unnamed (1/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.222 [Sink: Unnamed (1/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (1/6)#0 (608eace0f9e0aea723a7a5d86d0b7b43) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.225 [flink-akka.actor.default-dispatcher-9] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Sink: Unnamed (1/6) (608eace0f9e0aea723a7a5d86d0b7b43) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.225 [Sink: Unnamed (2/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (2/6)#0 (4a70e5183a2ad3cb3b20c1f59f4d8820) switched from CREATED to DEPLOYING.
2023-04-08 10:18:01.225 [Sink: Unnamed (2/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Sink: Unnamed (2/6)#0 (4a70e5183a2ad3cb3b20c1f59f4d8820) [DEPLOYING].
2023-04-08 10:18:01.226 [Sink: Unnamed (2/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@2e6811cf
2023-04-08 10:18:01.227 [Sink: Unnamed (2/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.227 [Sink: Unnamed (2/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.228 [Sink: Unnamed (2/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (2/6)#0 (4a70e5183a2ad3cb3b20c1f59f4d8820) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.229 [flink-akka.actor.default-dispatcher-8] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Sink: Unnamed (2/6) (4a70e5183a2ad3cb3b20c1f59f4d8820) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.231 [Sink: Unnamed (3/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (3/6)#0 (5ffa5fb5798ed73256513086f91592fa) switched from CREATED to DEPLOYING.
2023-04-08 10:18:01.233 [Sink: Unnamed (3/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Sink: Unnamed (3/6)#0 (5ffa5fb5798ed73256513086f91592fa) [DEPLOYING].
2023-04-08 10:18:01.234 [Sink: Unnamed (3/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - No state backend has been configured, using default (HashMap) org.apache.flink.runtime.state.hashmap.HashMapStateBackend@24f57766
2023-04-08 10:18:01.234 [Sink: Unnamed (3/6)#0] INFO  org.apache.flink.runtime.state.StateBackendLoader - State backend loader loads the state backend as HashMapStateBackend
2023-04-08 10:18:01.234 [Sink: Unnamed (3/6)#0] INFO  o.apache.flink.streaming.runtime.tasks.StreamTask - Checkpoint storage is set to 'jobmanager'
2023-04-08 10:18:01.234 [Sink: Unnamed (3/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (3/6)#0 (5ffa5fb5798ed73256513086f91592fa) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.235 [flink-akka.actor.default-dispatcher-7] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Sink: Unnamed (3/6) (5ffa5fb5798ed73256513086f91592fa) switched from DEPLOYING to INITIALIZING.
2023-04-08 10:18:01.276 [Sink: Unnamed (2/6)#0] INFO  o.a.f.r.state.heap.HeapKeyedStateBackendBuilder - Finished to build heap keyed state-backend.
2023-04-08 10:18:01.277 [Sink: Unnamed (6/6)#0] INFO  o.a.f.r.state.heap.HeapKeyedStateBackendBuilder - Finished to build heap keyed state-backend.
2023-04-08 10:18:01.277 [Sink: Unnamed (5/6)#0] INFO  o.a.f.r.state.heap.HeapKeyedStateBackendBuilder - Finished to build heap keyed state-backend.
2023-04-08 10:18:01.279 [Sink: Unnamed (4/6)#0] INFO  o.a.f.r.state.heap.HeapKeyedStateBackendBuilder - Finished to build heap keyed state-backend.
2023-04-08 10:18:01.278 [Sink: Unnamed (3/6)#0] INFO  o.a.f.r.state.heap.HeapKeyedStateBackendBuilder - Finished to build heap keyed state-backend.
2023-04-08 10:18:01.278 [Sink: Unnamed (1/6)#0] INFO  o.a.f.r.state.heap.HeapKeyedStateBackendBuilder - Finished to build heap keyed state-backend.
2023-04-08 10:18:01.283 [Flat Map (6/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (6/6)#0 (80055a489591f63b5a80832fd59fea42) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.284 [Flat Map (4/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (4/6)#0 (dd49a6c43838c8e19a68d71b775c8f11) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.284 [flink-akka.actor.default-dispatcher-9] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (6/6) (80055a489591f63b5a80832fd59fea42) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.285 [Flat Map (5/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (5/6)#0 (05c974383026848748b246c9811bbf9a) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.285 [flink-akka.actor.default-dispatcher-9] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (4/6) (dd49a6c43838c8e19a68d71b775c8f11) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.286 [flink-akka.actor.default-dispatcher-9] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (5/6) (05c974383026848748b246c9811bbf9a) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.287 [Flat Map (2/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (2/6)#0 (5575a689d39f415d092f02d37cdb6eab) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.287 [Flat Map (1/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (1/6)#0 (8a29bea80dcb1c8d0927359d7c849855) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.288 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (2/6) (5575a689d39f415d092f02d37cdb6eab) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.289 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (1/6) (8a29bea80dcb1c8d0927359d7c849855) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.290 [Source: Custom Source -> Timestamps/Watermarks (1/1)#0] INFO  o.a.f.s.a.f.source.MessageAcknowledgingSourceBase - No state to restore for the RMQSource.
2023-04-08 10:18:01.290 [Flat Map (3/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Flat Map (3/6)#0 (094b24e9cf0a4d06d3aa82573c099fa2) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.290 [flink-akka.actor.default-dispatcher-5] INFO  o.a.flink.runtime.executiongraph.ExecutionGraph - Flat Map (3/6) (094b24e9cf0a4d06d3aa82573c099fa2) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.293 [Sink: Unnamed (1/6)#0] INFO  o.a.flink.runtime.state.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
2023-04-08 10:18:01.293 [Sink: Unnamed (6/6)#0] INFO  o.a.flink.runtime.state.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
2023-04-08 10:18:01.293 [Sink: Unnamed (5/6)#0] INFO  o.a.flink.runtime.state.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
2023-04-08 10:18:01.293 [Sink: Unnamed (3/6)#0] INFO  o.a.flink.runtime.state.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
2023-04-08 10:18:01.293 [Sink: Unnamed (4/6)#0] INFO  o.a.flink.runtime.state.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
2023-04-08 10:18:01.293 [Sink: Unnamed (2/6)#0] INFO  o.a.flink.runtime.state.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
2023-04-08 10:18:01.319 [Sink: Unnamed (6/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (6/6)#0 (37c24ce3f05af0d436f3e99c037ca2d0) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.320 [Sink: Unnamed (4/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (4/6)#0 (d973fff44e4ddb662037fab673efaf22) switched from INITIALIZING to RUNNING.
2023-04-08 10:18:01.319 [Sink: Unnamed (1/6)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Sink: Unnamed (1/6)#0 (608eace0f9e0aea723a7a5d86d0b7b43) switched from INITIALIZING to RUNNING.
